leaf number, sensor type, gain, integration time, data type,,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,560 nm,585 nm,645 nm,705 nm,900 nm,940 nm,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,,,LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,7,16,24,5,9,11,2,5,1,2,3,2,7,12,2,4,44,195, Calibrated data,40.01239286,108.0381429,217.2704286,352.5777143,65.13521429,167.6041786,29.80350357,71.08632143,24.52598214,23.98318929,832.3532143,5843.353571,232.5205357,538.2592857,765.7442857,152.6961071,247.1116429,258.0721429, 10:31:53, pos 1, 940 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,33,82,128,24,46,55,10,27,6,9,17,12,35,58,10,19,217,971, Calibrated data,48.01486429,122.4432143,217.2704286,340.8251429,65.13522857,159.224,29.80350714,76.77321429,22.07338571,28.77982857,821.0028571,5819.379286,219.2336429,551.7157857,816.7935714,146.5882857,252.603,258.0721429, 10:31:55, pos 1, 940 nm LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,130,328,484,95,184,219,42,108,25,38,66,49,140,229,39,76,858,3835, Calibrated data,50.01548214,118.8419464,217.2703571,336.4178571,63.50683929,159.2239643,31.29367857,76.77323214,23.29967857,29.37941071,811.5442857,5745.9625,215.9119643,551.7157143,772.1255357,145.0612857,252.6030357,256.8991071, 10:31:58, pos 1, 940 nm LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,12,105,239,67,154,360,165,169,144,85,48,45,60,34,14,6,7,4, Calibrated data,5761.782143,1728.610357,1862.317857,998.9703571,455.9464286,251.40625,2458.788929,2402.717857,1042.354286,539.6217857,132.4198214,119.8636429,398.6067857,3532.326429,7625.535714,2046.127857,4228.353571,8445.996429, 10:32:06, pos 2, White LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,63,530,1208,339,767,1800,831,852,723,428,269,265,373,212,73,32,35,23, Calibrated data,5785.790714,1937.484286,2315.482143,1245.774286,475.4871429,268.1666429,2476.671429,2422.622143,1049.712143,635.5545,132.4197857,137.8431429,418.537,3565.967857,7708.492857,2070.559286,4211.880714,8446, 10:32:08, pos 2, White LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,262,2135,4899,1390,3066,7185,3328,3414,2891,1719,1191,1226,1733,997,325,141,146,98, Calibrated data,5783.791071,2144.557143,2689.498214,1464.666607,529.22375,295.4023214,2479.651786,2426.8875,1054.004107,735.0848214,138.0949464,146.8329464,435.1455357,3591.198214,7815.376786,2122.475,4209.135714,8428.401786, 10:32:11, pos 2, White LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,6,8,7,5,6,5,9,18,3,18,8,8,6,11,97,199,165,53, Calibrated data,120.0371429,288.1017143,186.2317857,323.19625,3159.058571,8338.307143,134.11575,255.9107857,220.7338571,95.93275,3121.323929,1588.193214,199.3032857,269.1296429,223.3420714,152.6961071,164.7411071,117.3055, 10:32:15, pos 2, IR LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,30,38,33,22,31,23,44,89,16,86,40,40,27,48,440,914,819,271, Calibrated data,128.0396429,288.1017143,167.6086429,282.0621429,2865.95,7659.514286,131.1354286,253.0673571,210.9234286,95.93278571,3098.623571,1624.152143,199.3032857,255.6731429,210.5796429,134.3725714,170.2325,107.9210714, 10:32:17, pos 2, IR LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,114,144,127,84,119,89,170,344,60,334,153,152,103,173,1564,3320,3218,1112, Calibrated data,120.0371607,275.4973214,159.8489643,254.1498214,2546.7875,6955.573214,126.6649107,244.5369643,204.7919643,91.136125,3043.764286,1666.104464,189.3382143,242.2166071,202.6032143,128.2647143,163.3682679,104.4019107, 10:32:20, pos 2, IR LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,236,32,5,3,2,2,2,2,1,3,1,3,3,2,1,0,1,0, Calibrated data,40.01239286,36.01271429,93.11589286,58.76296429,32.56761071,0,29.80350357,28.43453214,36.78896429,35.97478571,18.91711786,0,7839.264286,1076.518571,159.5300714,91.61767857,54.91371429,46.92221429, 10:32:25, pos 2, UV (405 nm) LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,1193,165,27,13,11,12,11,12,3,13,4,13,13,9,4,3,3,2, Calibrated data,24.00742857,28.81017143,80.70042857,52.88665714,26.05409286,25.14062857,32.78385714,34.12143571,31.88377857,31.17815,11.35027143,11.98636429,7925.628571,1110.16,172.2925,79.402,60.40507143,56.30665, 10:32:27, pos 2, UV (405 nm) LED
Leaf: 13, b'AS7265X',64,200,25, Raw data,4831,672,109,54,44,47,44,49,14,53,23,53,52,38,18,12,12,7, Calibrated data,28.00867857,41.414625,80.70044643,55.82480357,29.31085714,25.140625,32.78385714,34.83230357,32.49692857,31.77773214,11.35026964,10.48806786,8023.619643,1130.344464,173.8877679,82.45589286,60.40507143,55.13358929, 10:32:30, pos 2, UV (405 nm) LED
Leaf: 13, b'AS7265X',64,10,25, Raw data,21,3,3,1,1,2,1,1,0,1,5,2,2,5,1,0,0,0, Calibrated data,0,180.0635714,62.07725,146.9073929,32.56761071,0,14.90175357,14.21726429,12.26299286,23.98318929,0,0,697.5614286,100.9236071,95.71803571,30.53922143,27.45685,46.92221429, 10:32:34, pos 2, 390 nm LED
Leaf: 13, b'AS7265X',64,50,25, Raw data,106,15,15,5,6,12,7,6,3,6,33,13,14,32,5,3,2,1, Calibrated data,24.00742857,237.6838571,86.90821429,188.0415,32.56761429,25.14062857,20.86245,17.06072143,14.71559286,31.17815,7.566842857,5.993181429,704.2050714,100.9236429,95.718,30.53922143,32.94822143,56.30665, 10:32:36, pos 2, 390 nm LED
