,Model,y transform,x transform,r2 train,mae train,r2 test,mae test
333,LassoLars alpha 0.01,Exponential minus one,None,0.44980190835264855,0.11172083200523152,-0.6184117057254925,0.16099178332673558
334,LassoLars alpha 0.01,Exponential minus one,Exponential,0.3356218262489499,0.12479304948527989,-14.68268469819841,0.3045306518173138
335,LassoLars alpha 0.01,Exponential minus one,Logarithm plus 1,-0.08324882137333689,0.17319689065738272,-1.331112524992336,0.21853023768655983
336,LassoLars alpha 0.01,Exponential minus one,Quantile Transform,0.33562182624894976,0.12479304948527989,0.49812962102578784,0.10000061403658093
337,LassoLars alpha 0.01,Quantile Transform,None,0.46244053140379304,0.1204807364725455,0.6350428613634549,0.10637840094448689
338,LassoLars alpha 0.01,Quantile Transform,Exponential,0.09238363145869921,0.15707745520990934,0.06093040251835791,0.1889673140862487
339,LassoLars alpha 0.01,Quantile Transform,Logarithm plus 1,0.011074780310873389,0.16577235761588635,-0.15762824762432626,0.15255219048762475
340,LassoLars alpha 0.01,Quantile Transform,Quantile Transform,0.09238363145869921,0.15707745520990934,-0.028488897498208043,0.13816871893665678
341,LassoLars alpha 0.01,Normal Quantile Transform,None,0.6616053701636039,0.08696907482969948,-0.2979546249296454,0.13916135581911457
342,LassoLars alpha 0.01,Normal Quantile Transform,Exponential,0.5045623222254907,0.10201555309355072,-0.229054156800238,0.15834264922672248
343,LassoLars alpha 0.01,Normal Quantile Transform,Logarithm plus 1,0.038697718609081666,0.16006125100029825,-0.1628710480542943,0.14614604944605192
344,LassoLars alpha 0.01,Normal Quantile Transform,Quantile Transform,0.5045623222254907,0.10201555309355072,0.31644256419042016,0.11419857798520085
345,LassoLars alpha 0.01,Power Transform,None,0.6410636419476166,0.0976277129057311,0.6859082486379473,0.07613296518110443
346,LassoLars alpha 0.01,Power Transform,Exponential,0.4580581710378103,0.11700049011744339,0.33105009146710274,0.10815603071843721
347,LassoLars alpha 0.01,Power Transform,Logarithm plus 1,0.11183153551896108,0.1562351310883265,-0.6124784417463787,0.22404203894824282
348,LassoLars alpha 0.01,Power Transform,Quantile Transform,0.4580581710378101,0.11700049011744343,0.48252276673080063,0.12039219341001495
349,LassoLars alpha 0.001,None,None,0.6541123044352817,0.09425585250398795,0.6818029634202094,0.09718831923919839
350,LassoLars alpha 0.001,None,Exponential,0.4928206692993202,0.10989892044629199,-123.46380435943402,0.6425520617912819
351,LassoLars alpha 0.001,None,Logarithm plus 1,0.13278772857618093,0.15441987883509084,-0.7722053239558875,0.206444695126982
352,LassoLars alpha 0.001,None,Quantile Transform,0.4928206692993202,0.109898920446292,-0.17904201625955363,0.1415669436947695
353,LassoLars alpha 0.001,Exponential,None,0.6715046093167303,0.09197853744678003,0.6795212337283096,0.1058800614561197
354,LassoLars alpha 0.001,Exponential,Exponential,0.49118213259105836,0.11086754129703016,-0.7409194549700182,0.13109254787200317
355,LassoLars alpha 0.001,Exponential,Logarithm plus 1,0.1281749343459403,0.15234664664995426,0.10774361887864137,0.15033294394287836
356,LassoLars alpha 0.001,Exponential,Quantile Transform,0.49118213259105836,0.11086754129703015,0.38719310508378924,0.13583481129177544
357,LassoLars alpha 0.001,LogarithmReciprocol,None,0.5911061213863107,0.09868338990017926,0.42500902470905844,0.13284214530843722
358,LassoLars alpha 0.001,LogarithmReciprocol,Exponential,0.4815821976818392,0.10715742277149312,0.3628130125103104,0.11301154420527733
359,LassoLars alpha 0.001,LogarithmReciprocol,Logarithm plus 1,0.09886245642765235,0.16014850898285696,-0.18100345801331796,0.20407364178980217
360,LassoLars alpha 0.001,LogarithmReciprocol,Quantile Transform,0.4815821976818391,0.10715742277149312,-3.9392781959756093e+18,105315711.68950707
361,LassoLars alpha 0.001,Logarithm plus 1,None,0.6348290207757685,0.09696036593814024,0.3718893212972244,0.13075521395018436
362,LassoLars alpha 0.001,Logarithm plus 1,Exponential,0.4767052349141,0.11260029125887488,-474578.38210679335,31.642933822178424
363,LassoLars alpha 0.001,Logarithm plus 1,Logarithm plus 1,0.1136781322300473,0.15684151721816766,-2.3185896196182827,0.1747397509133775
364,LassoLars alpha 0.001,Logarithm plus 1,Quantile Transform,0.4767052349140999,0.11260029125887488,-168432.71780812263,23.269420117837097
365,LassoLars alpha 0.001,Exponential minus one,None,0.27986758215003815,0.12307915094456132,-3.0210424425169595,0.20854034271565292
366,LassoLars alpha 0.001,Exponential minus one,Exponential,0.257079860328814,0.12191207657159159,0.3119692721684909,0.12115665580025672
