Leaf number,940 nm,led,led current,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
7,1057.25,b'IR',50 mA,1,64,50,71.15,64.15,62.6,71.55,109.75,54.9,75.25,125.4,68.75,112.8,146.15,67.05,113.1,149.7,1274.8,4102.95,2613.5,1057.25,b'IR',50 mA,b'OK Read',10:43:52
7,87.7,b'White',100 mA,1,64,50,137.55,1264.75,3209.6,947.85,2380.3,5563.5,1977.65,1559.5,4032.2,476.05,1163.8,517.65,2383.85,1022.15,289.15,148.35,84.6,87.7,b'White',100 mA,b'OK Read',10:43:54
7,2324,b'IR',100 mA,1,64,50,132.8,119.15,116.85,134.15,208.15,103.4,142.4,240.35,131.75,216.6,297.45,123.65,208.1,269.45,2242.95,7144.5,5269.25,2324,b'IR',100 mA,b'OK Read',10:43:55
7,26.8,b'White',12.5 mA,1,64,100,37.95,313.9,1114.375,319.675,730.375,1697.8,604.575,479.35,1248.6,150.05,334,142.5,612.925,258.75,83.225,42.8,27.675,26.8,b'White',12.5 mA,b'OK Read',10:43:57
7,224.125,b'IR',12.5 mA,1,64,100,16.6,16.05,14.6,17.875,24.6,12.925,18.8,28.725,17.175,28.2,33.925,15.725,27.15,36.35,319.8,1015.75,587.475,224.125,b'IR',12.5 mA,b'OK Read',10:43:58
7,51.15,b'White',25 mA,1,64,100,78.25,675.925,2036.775,587.925,1417.225,3297.075,1175.575,927.35,2405.575,286.55,652.35,287.1,1295.95,551.7,164.275,82.75,50.45,51.15,b'White',25 mA,b'OK Read',10:44:00
7,492.075,b'IR',25 mA,1,64,100,35.575,32.075,31.3,35.775,52.975,27.45,37.625,61.375,34.375,57.525,70.45,33.525,56.55,74.85,654.925,2097.125,1256.3,492.075,b'IR',25 mA,b'OK Read',10:44:01
7,82.825,b'White',50 mA,1,64,100,130.425,1166.25,3028.025,894.2,2223.275,5190.35,1847.325,1456.325,3763,444.475,1054.2,480.975,2245.875,966.55,269.425,136.95,78.1,82.825,b'White',50 mA,b'OK Read',10:44:02
7,1071.875,b'IR',50 mA,1,64,100,68.775,61.875,60.525,71.525,107.85,54.925,75.225,124.075,68.725,112.8,159.175,64.975,108.55,145.4,1244.125,4008.8,2608.6,1071.875,b'IR',50 mA,b'OK Read',10:44:04
7,95,b'White',100 mA,1,64,100,149.375,1358.725,3382.8,1003.725,2518.45,5886.6,2093.175,1649.625,4258.425,503.15,1239.475,558.5,2650.7,1144.025,313.225,159.775,89.5,95,b'White',100 mA,b'OK Read',10:44:06
7,2362.975,b'IR',100 mA,1,64,100,128.05,116.85,114.775,131.9,204.35,100.15,139.725,235.1,126,213.225,292.25,121.55,199.025,256.6,2131.225,6790.7,5223.7,2362.975,b'IR',100 mA,b'OK Read',10:44:06
7,27.617,b'White',12.5 mA,1,64,150,37.933,313.133,1114.383,320.417,729.1,1698.35,603.683,478.033,1246.7,149.667,342.7,142.5,637.8,270.867,86.15,43.75,27.117,27.617,b'White',12.5 mA,b'OK Read',10:44:08
7,225.75,b'IR',12.5 mA,1,64,150,17.383,15.283,15.3,17.883,25.233,14,18.817,29.6,17.183,28.583,34.8,16.067,27.133,37.067,316.867,1011.95,586.917,225.75,b'IR',12.5 mA,b'OK Read',10:44:09
7,51.967,b'White',25 mA,1,64,150,77.467,676.683,2038.167,590.167,1417.85,3295.467,1172.433,925.6,2401.75,285.783,681.933,292,1349.483,577.367,169.383,85.6,50.983,51.967,b'White',25 mA,b'OK Read',10:44:11
7,493.717,b'IR',25 mA,1,64,150,34.783,30.55,30.6,35.767,52.983,28,37.617,61.817,34.367,57.15,71.317,32.833,55.783,75.55,648.35,2079.05,1255.217,493.717,b'IR',25 mA,b'OK Read',10:44:12
7,84.45,b'White',50 mA,1,64,150,131.2,1176.183,3056.55,903.133,2240.3,5230.733,1859.4,1465.467,3785.9,448.233,1155.1,495.983,2340.1,1009.317,280.367,142.667,79.2,84.45,b'White',50 mA,b'OK Read',10:44:14
7,1079.983,b'IR',50 mA,1,64,150,69.55,61.1,61.217,71.533,107.217,53.85,75.233,123.65,68.733,112.817,142.65,64.967,108.567,143.983,1222.233,3948.883,2606.967,1079.983,b'IR',50 mA,b'OK Read',10:44:15
7,95.817,b'White',100 mA,1,64,150,153.333,1374.75,3418.267,1017.883,2545.567,5944.75,2111.083,1663.117,4291.833,507.65,1355.167,577.717,2747.2,1187.517,327.1,165.483,91.133,95.817,b'White',100 mA,b'OK Read',10:44:17
7,2388.967,b'IR',100 mA,1,64,150,124.883,114.567,112.683,129.65,201.833,98,137.933,232.483,124.1,210.583,269.633,119.45,196.017,249.483,2053.117,6571.95,5191.167,2388.967,b'IR',100 mA,b'OK Read',10:44:18
7,26.8,b'White',12.5 mA,1,64,200,39.125,312.75,1114.375,319.675,727.525,1697,601.888,477.387,1244.3,148.912,327.488,146.7,658.15,280.125,86.525,44.225,26.85,26.8,b'White',12.5 mA,b'OK Read',10:44:20
7,226.55,b'IR',12.5 mA,1,64,200,17.788,14.887,15.65,17.887,25.55,13.725,18.137,29.387,17.188,28.2,46.975,16.238,27.137,36.35,314.325,1007.188,586.65,226.55,b'IR',12.5 mA,b'OK Read',10:44:21
7,51.163,b'White',25 mA,1,64,200,77.062,659.875,1977.3,580.112,1369.912,3234.875,1150.037,907.75,2355.45,276.95,670.625,292.35,1325.35,566.663,166.463,84.175,48.825,51.163,b'White',25 mA,b'OK Read',10:44:24
7,494.525,b'IR',25 mA,1,64,200,35.562,30.938,30.262,35.763,52.975,27.462,37.612,61.388,34.362,56.975,71.763,33.013,55.413,73.775,641.775,2065.738,1253.037,494.525,b'IR',25 mA,b'OK Read',10:44:25
7,64.55,b'White',50 mA,1,64,200,97.225,854.638,2389.45,708.65,1694.412,4015.125,1426.8,1125.225,2915.312,340.688,812.837,367.8,1695.138,725.975,208.088,105.575,60.212,64.55,b'White',50 mA,b'OK Read',10:44:27
7,1084.05,b'IR',50 mA,1,64,200,68.763,61.862,60.525,70.412,105.963,53.312,74.562,122.775,67.3,111.688,140.912,64.963,107.425,142.2,1204.7,3906.075,2599.65,1084.05,b'IR',50 mA,b'OK Read',10:44:28
7,84.05,b'White',100 mA,1,64,200,132.787,1184.575,3079.15,910.962,2254.5,5262.238,1868.812,1472.65,3805.95,450.688,1172.938,497.212,2341.988,1008.237,285.85,142.662,79.737,84.05,b'White',100 mA,b'OK Read',10:44:30
7,2404.4,b'IR',100 mA,1,64,200,123.3,114.562,111.65,126.3,200.562,96.925,136.363,230.525,121.713,208.7,266.163,118.412,193.375,243.775,1998.713,6424.062,5160.237,2404.4,b'IR',100 mA,b'OK Read',10:44:31
7,27.28,b'White',12.5 mA,1,64,250,38.89,312.53,1115.22,320.12,729.61,1697.48,602.96,476.99,1244.02,149.36,353.84,145.02,648.65,276.28,86.74,43.37,27.99,27.28,b'White',12.5 mA,b'OK Read',10:44:33
7,227.04,b'IR',12.5 mA,1,64,250,17.07,15.58,15.03,17.88,25.73,13.57,18.27,29.26,17.18,28.43,34.44,16.35,27.14,36.78,313.66,1005.48,587.14,227.04,b'IR',12.5 mA,b'OK Read',10:44:34
7,52.62,b'White',25 mA,1,64,250,77.78,674.54,2039.28,590.17,1417.6,3290.94,1169.92,923.16,2397.54,285.64,695.15,295.08,1335.31,568.81,171.73,85.6,51.42,52.62,b'White',25 mA,b'OK Read',10:44:36
7,496.96,b'IR',25 mA,1,64,250,35.09,31.16,30.89,35.77,52.98,27.79,38.16,61.13,34.37,57.31,70.98,33.11,55.19,74.42,637.84,2060.04,1254.34,496.96,b'IR',25 mA,b'OK Read',10:44:37
7,82.83,b'White',50 mA,1,64,250,129.94,1156.62,3029.28,895.98,2210.03,5156.42,1832,1444.04,3730.91,441.77,1147.1,483.27,2276.17,976.81,278.62,139.24,78.76,82.83,b'White',50 mA,b'OK Read',10:44:39
7,1090.38,b'IR',50 mA,1,64,250,68.29,61.41,60.1,70.64,105.96,53.63,74.16,122.77,67.58,111.91,155.52,64.55,106.75,141.13,1192.44,3878.12,2599.81,1090.38,b'IR',50 mA,b'OK Read',10:44:40
7,93.54,b'White',100 mA,1,64,250,149.86,1341.76,3369.85,1005.07,2494.61,5818.1,2065.77,1628.47,4204.01,497.27,1337.07,557.46,2656.14,1143.6,323.3,159.78,89.18,93.54,b'White',100 mA,b'OK Read',10:44:43
7,2419.5,b'IR',100 mA,1,64,250,122.35,113.65,111.02,126.08,198.3,96.28,135.42,229.88,121.42,207.12,282.86,117.78,190.89,241.21,1957.32,6319.35,5139.74,2419.5,b'IR',100 mA,b'OK Read',10:44:44
7,29.25,b'White',12.5 mA,2,64,50,37.95,302.45,1072.65,317.45,745.5,1699.4,599.2,472.8,1134.05,151.15,287.05,136.2,560.9,235.2,74.45,39.95,26.05,29.25,b'White',12.5 mA,b'OK Read',10:44:53
7,224.1,b'IR',12.5 mA,2,64,50,18.95,13.75,16.7,17.9,26.5,12.9,18.8,28.75,17.2,29.35,46.95,16.75,27.15,38.5,315.4,992.95,589.1,224.1,b'IR',12.5 mA,b'OK Read',10:44:54
7,53.6,b'White',25 mA,2,64,50,80.6,655.3,1953.3,581.25,1441.8,3301.9,1163.45,919.5,2187.9,288.8,615.8,289.2,1280.1,538.85,153.35,79.9,48.8,53.6,b'White',25 mA,b'OK Read',10:44:57
7,492.1,b'IR',25 mA,2,64,50,37.95,32.1,29.2,35.75,53,29.1,37.6,62.7,34.35,58.65,73.05,33.55,58.8,77,648.35,2048.6,1262.8,492.1,b'IR',25 mA,b'OK Read',10:44:57
7,73.1,b'White',50 mA,2,64,50,113.8,962.35,2583.55,782.4,1979.2,4545.8,1601.45,1261.7,3001.25,392.6,913.3,429.6,1931.5,821.15,223.4,119.85,68.35,73.1,b'White',50 mA,b'OK Read',10:44:59
7,1067,b'IR',50 mA,2,64,50,71.15,64.15,62.6,71.55,109.75,54.9,75.25,125.4,68.75,112.8,161.8,67.05,113.1,149.7,1248.5,3966,2626.5,1067,b'IR',50 mA,b'OK Read',10:45:00
7,87.7,b'White',100 mA,2,64,50,128.05,1136.45,2913.25,880.8,2266.8,5198.4,1829.85,1444.55,3430.8,449,1038.55,496.7,2270.75,975.1,262.85,136.95,78.1,87.7,b'White',100 mA,b'OK Read',10:45:02
7,2343.5,b'IR',100 mA,2,64,50,132.8,119.15,116.85,134.15,211.9,103.4,142.4,240.35,131.75,216.6,297.45,123.65,208.1,269.45,2190.35,6904.85,5301.8,2343.5,b'IR',100 mA,b'OK Read',10:45:03
7,26.8,b'White',12.5 mA,2,64,100,37.95,302.45,1068.475,315.2,739.825,1691.35,596.525,472.825,1134.05,150.05,328.775,144.6,628.75,267.3,83.225,42.8,27.675,26.8,b'White',12.5 mA,b'OK Read',10:45:05
7,226.55,b'IR',12.5 mA,2,64,100,16.6,16.05,14.6,17.875,26.5,14.55,18.8,30.05,17.175,28.2,33.925,15.725,27.15,38.5,311.025,984.375,590.725,226.55,b'IR',12.5 mA,b'OK Read',10:45:06
7,53.6,b'White',25 mA,2,64,100,78.25,655.3,1953.3,581.225,1438.025,3284.15,1159.45,915.575,2182.2,287.675,626.25,289.2,1325.35,570.95,162.1,82.75,50.45,53.6,b'White',25 mA,b'OK Read',10:45:08
7,494.525,b'IR',25 mA,2,64,100,35.575,32.075,31.3,35.775,54.875,27.45,37.625,61.375,34.375,57.525,70.45,33.525,56.55,74.85,639.6,2028.65,1262.8,494.525,b'IR',25 mA,b'OK Read',10:45:09
7,77.95,b'White',50 mA,2,64,100,118.55,1021.9,2702.475,818.175,2077.575,4762.25,1680.725,1325.7,3147.275,411.775,1002.025,434.85,2073.975,898.125,240.95,125.55,71.6,77.95,b'White',50 mA,b'OK Read',10:45:11
7,1079.175,b'IR',50 mA,2,64,100,71.125,61.875,60.525,71.525,107.85,54.925,75.225,124.075,68.725,112.8,156.575,66.025,110.825,145.4,1217.85,3877.55,2623.25,1079.175,b'IR',50 mA,b'OK Read',10:45:12
7,87.7,b'White',100 mA,2,64,100,135.15,1180,2998.8,914.3,2336.8,5363.2,1890.3,1492.9,3536.75,462.525,1169.025,497.725,2420.025,1049.95,275.975,145.525,79.75,87.7,b'White',100 mA,b'OK Read',10:45:14
7,2380.025,b'IR',100 mA,2,64,100,128.05,116.85,114.775,131.9,208.125,101.775,139.725,235.1,126,213.225,289.65,121.55,201.3,256.6,2085.225,6568.15,5249.75,2380.025,b'IR',100 mA,b'OK Read',10:45:15
7,27.617,b'White',12.5 mA,2,64,150,39.517,302.45,1065.683,315.95,739.2,1688.65,595.617,472.817,1128.317,149.667,314.867,140.417,640.817,275.133,83.233,43.75,27.117,27.617,b'White',12.5 mA,b'OK Read',10:45:16
7,227.367,b'IR',12.5 mA,2,64,150,17.383,15.283,15.3,17.883,26.483,14,18.817,29.6,17.183,28.583,46.967,16.067,28.65,37.067,309.567,979.617,590.183,227.367,b'IR',12.5 mA,b'OK Read',10:45:17
7,53.6,b'White',25 mA,2,64,150,79.033,652.25,1949.117,581.233,1434.25,3276.067,1156.3,915.15,2176.467,287.3,676.717,287.117,1361.533,585.917,163.55,85.6,49.9,53.6,b'White',25 mA,b'OK Read',10:45:19
7,496.95,b'IR',25 mA,2,64,150,36.367,32.083,30.6,35.767,54.233,28,38.517,61.817,34.367,57.15,71.317,32.833,55.783,74.133,633.75,2016.283,1261.717,496.95,b'IR',25 mA,b'OK Read',10:45:20
7,76.333,b'White',50 mA,2,64,150,116.983,998.983,2661.433,806.267,2037.217,4676.1,1650.717,1303.5,3092.867,405.367,975.917,430.317,2089.8,902.4,242.4,125.55,70.517,76.333,b'White',50 mA,b'OK Read',10:45:22
7,1084.867,b'IR',50 mA,2,64,150,69.55,62.633,59.817,71.533,108.483,54.917,75.233,123.65,66.817,112.817,156.567,64.967,108.567,143.983,1197.4,3827.133,2615.65,1084.867,b'IR',50 mA,b'OK Read',10:45:23
7,86.067,b'White',100 mA,2,64,150,132.783,1150.217,2945.25,898.667,2285.717,5250.117,1851.35,1463.717,3468.967,454.25,1172.5,495.283,2418.5,1047.8,278.9,142.667,79.2,86.067,b'White',100 mA,b'OK Read',10:45:25
7,2403.583,b'IR',100 mA,2,64,150,126.467,116.083,112.683,129.65,204.35,99.083,137.933,232.483,124.1,210.583,287.033,120.15,197.517,248.05,2015.15,6372.233,5212.867,2403.583,b'IR',100 mA,b'OK Read',10:45:26
7,28.012,b'White',12.5 mA,2,64,200,39.125,301.3,1064.3,315.2,737.938,1685.688,595.175,472.163,1129.75,150.037,323.563,144.075,662.675,283.337,84.325,42.8,26.85,28.012,b'White',12.5 mA,b'OK Read',10:45:28
7,227.775,b'IR',12.5 mA,2,64,200,17.788,14.887,15.65,17.887,25.55,13.725,18.812,29.387,17.188,28.762,33.925,16.238,28.275,36.35,307.75,977.237,589.9,227.775,b'IR',12.5 mA,b'OK Read',10:45:29
7,53.587,b'White',25 mA,2,64,200,78.25,650.713,1947.037,581.225,1432.35,3272.037,1155.412,913.625,2175.025,287.1,691.5,293.4,1368.325,588.05,167.562,85.6,50.45,53.587,b'White',25 mA,b'OK Read',10:45:31
7,498.175,b'IR',25 mA,2,64,200,35.562,30.938,30.262,36.888,53.925,28.275,38.288,61.388,34.362,56.975,84.812,33.538,56.538,73.775,629.737,2005.825,1260.362,498.175,b'IR',25 mA,b'OK Read',10:45:32
7,73.088,b'White',50 mA,2,64,200,111.45,952.013,2568.925,779.062,1958.375,4493.288,1586,1253.213,2972.588,390.325,981.138,414.425,1975.588,852.138,235.463,119.838,67.537,73.088,b'White',50 mA,b'OK Read',10:45:34
7,1090.138,b'IR',50 mA,2,64,200,68.763,61.862,59.475,70.412,107.85,54.112,74.562,122.775,67.3,112.25,140.912,64.963,107.425,142.2,1181.713,3791.95,2612.662,1090.138,b'IR',50 mA,b'OK Read',10:45:35
7,82.825,b'White',100 mA,2,64,200,126.862,1090.638,2838.125,866.25,2187.325,5028,1774.088,1400.812,3321.963,435.45,1081.612,469.962,2261.7,977.237,268.325,135.525,75.675,82.825,b'White',100 mA,b'OK Read',10:45:37
7,2417.787,b'IR',100 mA,2,64,200,124.487,115.713,111.65,127.425,202.463,98.537,136.363,231.188,121.713,208.7,264.863,118.938,194.5,243.775,1959.287,6232.9,5182.213,2417.787,b'IR',100 mA,b'OK Read',10:45:38
7,27.28,b'White',12.5 mA,2,64,250,38.89,301.53,1064.3,315.65,737.94,1687.15,594.9,472.29,1128.32,150.27,344.44,143.35,652.27,278.84,84.99,43.37,27.34,27.28,b'White',12.5 mA,b'OK Read',10:45:40
7,228.02,b'IR',12.5 mA,2,64,250,17.07,15.58,15.03,17.88,25.73,13.57,18.81,29.78,17.18,28.43,34.44,16.35,27.14,36.78,306.65,976.95,589.74,228.02,b'IR',12.5 mA,b'OK Read',10:45:40
7,53.59,b'White',25 mA,2,64,250,78.72,649.8,1943.28,581.23,1431.22,3263.15,1153.8,912.71,2170.73,286.99,692.02,291.3,1340.73,575.65,167.34,84.46,50.12,53.59,b'White',25 mA,b'OK Read',10:45:42
7,498.91,b'IR',25 mA,2,64,250,35.09,31.16,30.89,36.66,53.74,27.79,37.62,61.65,34.37,57.31,70.98,33.11,55.19,74.42,625.57,1999.55,1259.55,498.91,b'IR',25 mA,b'OK Read',10:45:43
7,69.18,b'White',50 mA,2,64,250,104.33,882.59,2432.44,736.81,1838.41,4219.48,1490.21,1177.59,2795.03,366.86,920.6,381.42,1813.88,779.22,219.91,110.71,63.79,69.18,b'White',50 mA,b'OK Read',10:45:45
7,1093.31,b'IR',50 mA,2,64,250,69.24,61.41,60.1,70.64,106.72,54.28,74.16,122.77,67.58,111.46,154.48,64.97,107.66,141.13,1169.66,3763.99,2608.27,1093.31,b'IR',50 mA,b'OK Read',10:45:46
7,76.01,b'White',100 mA,2,64,250,117.61,998.07,2663.66,811.03,2034.44,4670.51,1650.36,1304.03,3092.87,405.67,1003.06,427.1,2064.48,887.85,247.95,124.4,70.95,76.01,b'White',100 mA,b'OK Read',10:45:48
7,2429.24,b'IR',100 mA,2,64,250,123.3,114.56,111.02,126.08,200.57,97.57,135.42,229.88,120.28,206.67,263.03,117.78,192.7,239.5,1918.77,6134.46,5160.57,2429.24,b'IR',100 mA,b'OK Read',10:45:50
7,24.35,b'White',12.5 mA,3,64,50,37.95,320.8,1143.6,330.85,756.85,1767.25,604.6,467.6,1397.5,139.9,334,140.4,597.1,243.75,87.6,45.65,29.3,24.35,b'White',12.5 mA,b'OK Read',10:45:58
7,224.1,b'IR',12.5 mA,3,64,50,18.95,13.75,16.7,17.9,26.5,12.9,18.8,28.75,17.2,29.35,46.95,16.75,27.15,38.5,324.2,1027.15,589.1,224.1,b'IR',12.5 mA,b'OK Read',10:45:59
7,48.7,b'White',25 mA,3,64,50,75.9,682.8,2053.45,603.6,1460.75,3411.75,1160.8,893.4,2669.05,264,678.45,293.4,1334.4,551.7,166.45,85.6,48.8,48.7,b'White',25 mA,b'OK Read',10:46:01
7,487.2,b'IR',25 mA,3,64,50,33.2,32.1,29.2,35.75,53,29.1,37.6,62.7,34.35,56.4,73.05,33.55,58.8,77,661.5,2117.1,1266.05,487.2,b'IR',25 mA,b'OK Read',10:46:02
7,63.35,b'White',50 mA,3,64,50,94.85,866.1,2449.95,724.3,1778.6,4167.8,1416.05,1089.3,3253.25,322.65,871.55,377.25,1732.45,722.75,214.65,108.4,58.6,63.35,b'White',50 mA,b'OK Read',10:46:04
7,1062.1,b'IR',50 mA,3,64,50,71.15,64.15,62.6,71.55,109.75,54.9,75.25,125.4,68.75,112.8,156.55,67.05,113.1,149.7,1270.4,4091.55,2633,1062.1,b'IR',50 mA,b'OK Read',10:46:05
7,77.95,b'White',100 mA,3,64,50,118.55,1081.45,2888.2,862.9,2145.7,5020.75,1706.25,1311.35,3906.2,385.8,1038.55,463.15,2139.55,902.4,262.85,136.95,71.6,77.95,b'White',100 mA,b'OK Read',10:46:07
7,2328.9,b'IR',100 mA,3,64,50,132.8,119.15,116.85,134.15,208.15,103.4,142.4,240.35,131.75,216.6,276.6,125.75,208.1,269.45,2229.8,7121.7,5308.35,2328.9,b'IR',100 mA,b'OK Read',10:46:08
7,26.8,b'White',12.5 mA,3,64,100,37.95,318.475,1135.25,330.85,756.85,1765.65,600.55,464.975,1391.8,139.875,339.225,149.85,649.1,269.425,89.8,45.65,27.675,26.8,b'White',12.5 mA,b'OK Read',10:46:10
7,226.55,b'IR',12.5 mA,3,64,100,16.6,16.05,14.6,17.875,26.5,14.55,18.8,30.05,17.175,28.2,49.575,16.775,27.15,36.35,317.6,1015.75,590.725,226.55,b'IR',12.5 mA,b'OK Read',10:46:11
7,51.15,b'White',25 mA,3,64,100,78.25,687.375,2076.425,608.05,1472.1,3431.15,1167.5,898.6,2683.35,267.375,709.775,297.6,1350.225,568.8,175.225,91.3,50.45,51.15,b'White',25 mA,b'OK Read',10:46:13
7,492.075,b'IR',25 mA,3,64,100,35.575,32.075,31.3,35.775,52.975,27.45,37.625,61.375,34.375,57.525,86.1,33.525,56.55,74.85,652.725,2091.425,1264.425,492.075,b'IR',25 mA,b'OK Read',10:46:14
7,70.65,b'White',50 mA,3,64,100,111.45,1021.9,2779.7,827.125,2045.4,4783.25,1628.325,1252.575,3722.9,368.9,1035.95,425.425,2001.6,853.2,249.7,128.4,68.35,70.65,b'White',50 mA,b'OK Read',10:46:15
7,1074.3,b'IR',50 mA,3,64,100,68.775,61.875,60.525,71.525,107.85,54.925,75.225,124.075,68.725,112.8,143.525,66.025,110.825,145.4,1241.95,4003.1,2628.125,1074.3,b'IR',50 mA,b'OK Read',10:46:16
7,80.4,b'White',100 mA,3,64,100,128.05,1170.825,3065.6,918.775,2285.725,5350.275,1819.1,1398.85,4155.325,410.625,1140.325,475.725,2313.725,990.075,284.75,145.525,76.475,80.4,b'White',100 mA,b'OK Read',10:46:18
7,2367.85,b'IR',100 mA,3,64,100,128.05,116.85,116.875,131.9,206.25,101.775,139.725,236.4,126,212.075,271.375,121.55,201.3,256.6,2126.85,6782.15,5262.775,2367.85,b'IR',100 mA,b'OK Read',10:46:19
7,25.983,b'White',12.5 mA,3,64,150,37.933,317.717,1135.25,330.85,755.6,1766.2,600.1,463.233,1387.967,139.133,365.317,142.5,655.9,276.567,90.533,45.65,27.117,25.983,b'White',12.5 mA,b'OK Read',10:46:21
7,225.75,b'IR',12.5 mA,3,64,150,17.383,15.283,15.3,17.883,25.233,14,18.817,29.6,17.183,28.583,46.967,16.067,28.65,37.067,315.417,1011.95,591.267,225.75,b'IR',12.5 mA,b'OK Read',10:46:23
7,50.35,b'White',25 mA,3,64,150,77.467,685.85,2077.117,609.533,1469.567,3423.617,1164.367,896.867,2674.75,266.233,737.6,289.9,1382.65,587.333,178.15,91.3,49.9,50.35,b'White',25 mA,b'OK Read',10:46:24
7,495.333,b'IR',25 mA,3,64,150,34.783,30.55,30.6,35.767,54.233,28,37.617,61.817,34.367,57.15,71.317,33.533,55.783,75.55,648.35,2080.967,1264.967,495.333,b'IR',25 mA,b'OK Read',10:46:25
7,77.95,b'White',50 mA,3,64,150,126.467,1151.733,3034.283,907.6,2252.917,5275.967,1793.133,1377.517,4091.367,404.617,1195.117,467.35,2314.467,990.783,286.217,146.467,75.95,77.95,b'White',50 mA,b'OK Read',10:46:27
7,1081.617,b'IR',50 mA,3,64,150,69.55,61.1,61.217,71.533,107.217,54.917,75.233,123.65,68.733,112.067,142.65,65.667,108.567,143.983,1222.233,3948.883,2625.417,1081.617,b'IR',50 mA,b'OK Read',10:46:28
7,89.317,b'White',100 mA,3,64,150,145.433,1335.033,3372.367,1017.883,2544.3,5956.6,2022.417,1554.283,4612.567,455.767,1389.95,539.3,2703.483,1160.417,331.483,167.383,85.7,89.317,b'White',100 mA,b'OK Read',10:46:30
7,2392.217,b'IR',100 mA,3,64,150,124.883,116.083,114.083,128.167,203.083,100.15,137.933,234.233,124.1,209.833,267.9,120.15,197.517,249.483,2054.567,6573.85,5226.967,2392.217,b'IR',100 mA,b'OK Read',10:46:31
7,26.8,b'White',12.5 mA,3,64,200,39.125,317.337,1137.338,330.85,755.913,1765.65,599.2,463.012,1387.5,138.762,354.887,145.65,688.688,289.75,93.088,47.075,26.85,26.8,b'White',12.5 mA,b'OK Read',10:46:33
7,226.55,b'IR',12.5 mA,3,64,200,16.6,14.887,14.613,17.887,25.55,13.725,18.812,29.387,17.188,28.2,46.975,16.238,28.275,36.35,315.413,1008.625,591.538,226.55,b'IR',12.5 mA,b'OK Read',10:46:34
7,51.163,b'White',25 mA,3,64,200,78.25,685.087,2079.55,610.288,1470.2,3425.5,1162.8,895.337,2673.325,266.238,724.112,296.012,1405.65,596.6,182.9,92.725,50.45,51.163,b'White',25 mA,b'OK Read',10:46:36
7,496.962,b'IR',25 mA,3,64,200,35.562,30.938,31.3,35.763,53.925,27.462,38.288,61.388,35.8,56.975,84.812,33.013,56.538,74.838,643.975,2070.025,1266.062,496.962,b'IR',25 mA,b'OK Read',10:46:37
7,77.95,b'White',50 mA,3,64,200,125.675,1144.475,3025.938,906.487,2242.2,5250.925,1781.487,1370.112,4069.412,402.738,1206.862,471.538,2304.662,983.65,288.038,145.512,75.675,77.95,b'White',50 mA,b'OK Read',10:46:39
7,1086.487,b'IR',50 mA,3,64,200,68.763,61.862,60.525,70.412,106.912,54.925,74.562,123.425,67.3,111.688,140.912,64.963,108.562,143.275,1206.9,3910.363,2621.613,1086.487,b'IR',50 mA,b'OK Read',10:46:40
7,87.7,b'White',100 mA,3,64,200,143.463,1314.037,3348.363,1009.325,2515.613,5884.175,1995.775,1534.037,4554.812,450.688,1332.112,536.5,2651.838,1135.475,329.65,164.062,85.438,87.7,b'White',100 mA,b'OK Read',10:46:42
7,2406.825,b'IR',100 mA,3,64,200,123.3,114.562,112.688,127.425,201.512,98.537,136.363,231.838,123.138,208.137,297.475,118.938,194.5,244.838,2003.1,6431.2,5200.113,2406.825,b'IR',100 mA,b'OK Read',10:46:43
7,26.31,b'White',12.5 mA,3,64,250,38.89,317.11,1136.92,330.85,756.1,1765.98,599.2,462.37,1386.06,138.98,382.02,146.28,683.94,289.11,92.87,46.79,26.69,26.31,b'White',12.5 mA,b'OK Read',10:46:45
7,227.04,b'IR',12.5 mA,3,64,250,17.07,14.66,15.03,17.88,25.73,13.57,18.27,29.78,17.18,28.43,45.93,16.35,28.05,36.78,314.54,1006.62,591.69,227.04,b'IR',12.5 mA,b'OK Read',10:46:46
7,50.67,b'White',25 mA,3,64,250,77.78,684.63,2077.67,609.84,1469.82,3421.46,1161.86,894.43,2666.74,265.78,761.95,296.33,1391.4,590.19,183.99,91.3,50.12,50.67,b'White',25 mA,b'OK Read',10:46:48
7,496.96,b'IR',25 mA,3,64,250,35.09,31.16,30.89,35.77,53.74,27.79,37.62,61.65,34.37,56.86,70.98,33.11,56.09,74.42,639.59,2062.32,1264.1,496.96,b'IR',25 mA,b'OK Read',10:46:49
7,74.06,b'White',50 mA,3,64,250,118.56,1069.56,2883.2,862,2121.48,4965.16,1685.29,1295.67,3848.9,381.3,1146.06,440.1,2150.42,916.93,272.48,135.81,71.6,74.06,b'White',50 mA,b'OK Read',10:46:51
7,1090.38,b'IR',50 mA,3,64,250,68.29,61.41,60.1,70.64,106.72,54.28,74.16,123.3,67.58,111.01,156.57,64.97,107.66,141.99,1194.19,3883.83,2618.69,1090.38,b'IR',50 mA,b'OK Read',10:46:52
7,81.85,b'White',100 mA,3,64,250,132.79,1207.03,3150.32,946.95,2343.24,5484.68,1860.48,1430.98,4248.68,420.11,1293.23,493.75,2446.25,1045.24,306.65,152.93,78.76,81.85,b'White',100 mA,b'OK Read',10:46:54
