Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
6C,3,64,100,1057.55,242.875,68.875,64.825,77.575,46.85,49.7,84.9,148.925,129.725,156.575,103.725,244.275,278,972.525,1726.2,1248.15,416.575,b'UV IR',25 mA,b'OK Read',11:36:32
6C,3,64,100,927.15,636.975,1475.4,612.525,2007.575,3290.6,1073.45,1799.825,14086.85,1776.775,2001.425,729.3,1336.65,746.3,1329.55,1888.85,1349.05,516.45,b'White UV IR',25 mA,b'OK Read',11:36:33
6C,3,64,100,213.4,905.05,2433.275,985.85,3534.525,5939.9,1879.55,3149.05,25278.45,3044.775,3290.475,1206.075,2187.05,1062.775,845.475,422.275,234.325,199.75,b'White',50 mA,b'OK Read',11:36:35
6C,3,64,100,85.375,73.325,79.3,76,117.325,63,77.925,133.225,183.275,177.125,240.075,127.85,291.75,344.275,1686.6,3187.075,2533.75,869.675,b'IR',50 mA,b'OK Read',11:36:36
6C,3,64,100,1543.65,307.025,50.075,44.7,32.175,27.45,18.8,32.65,117.425,80.1,93.95,76.5,194.5,209.55,181.8,116.975,53.7,24.35,b'UV',50 mA,b'OK Read',11:36:37
6C,3,64,100,232.375,746.95,2065.975,853.95,2955.525,4873.725,1588.025,2657.95,20770.9,2585.65,2930.375,1051,1913.4,1041.375,2225.425,3438.15,2673.7,1010.975,b'White IR',50 mA,b'OK Read',11:36:37
6C,3,64,100,1159.525,1019.6,2333.1,927.725,3330.175,5686.275,1798.95,3004.075,24359.175,2901.525,3188.725,1164.175,2112.425,1039.25,827.95,413.725,227.825,194.875,b'White UV',50 mA,b'OK Read',11:36:39
6C,3,64,100,1007.775,256.625,93.9,93.9,124.875,69.475,84.65,139.75,186.15,183.875,224.4,135.175,298.55,348.55,1686.6,3181.35,2530.5,872.1,b'UV IR',50 mA,b'OK Read',11:36:40
6C,3,64,100,723.225,808.8,1978.35,822.65,2823.075,4684.725,1555.775,2607,19986.225,2523.6,2836.45,1029,1856.85,1017.875,2172.85,3389.65,2662.3,1015.85,b'White UV IR',50 mA,b'OK Read',11:36:41
6C,3,64,100,239.5,989.825,2650.3,1043.975,3918.65,6737.925,2159,3610.1,28863.9,3464.45,3901.1,1371.65,2481.075,1199.625,950.625,473.625,260.375,224.125,b'White',100 mA,b'OK Read',11:36:43
6C,3,64,100,132.8,119.15,125.2,125.175,204.35,101.775,135.7,231.175,240.55,270.75,362.7,180.225,377.7,449.05,2790.525,5349.825,4901.5,1827.05,b'IR',100 mA,b'OK Read',11:36:44
6C,3,64,100,1496.225,329.95,56.35,49.175,35.95,30.7,21.5,35.275,117.425,81.225,109.6,77.55,196.775,213.825,181.8,119.825,53.7,26.8,b'UV',100 mA,b'OK Read',11:36:45
6C,3,64,100,251.35,579.675,1669.475,675.125,2372.75,4001.4,1393.2,2330.1,17360.15,2253.975,2635.525,943.075,1716.625,1034.975,3241.75,5532.425,4979.6,1943.975,b'White IR',100 mA,b'OK Read',11:36:46
6C,3,64,100,1104.975,1033.35,2431.175,909.85,3564.8,6371.225,2067.65,3446.85,27540.825,3288.45,3671.45,1311.9,2365.725,1167.55,922.15,459.375,248.975,216.8,b'White UV',100 mA,b'OK Read',11:36:47
6C,3,64,100,462.375,199.35,133.55,131.9,206.25,105,138.375,233.8,243.425,274.125,336.625,183.375,379.975,449.05,2790.525,5318.425,4847.8,1831.925,b'UV IR',100 mA,b'OK Read',11:36:48
6C,3,64,100,339.075,595.725,1669.475,670.65,2353.825,3970.7,1383.8,2315.75,17113.85,2238.175,2612.025,936.775,1698.525,1024.275,3081.85,5375.5,4945.425,1961.025,b'White UV IR',100 mA,b'OK Read',11:36:49
6C,3,64,150,80.617,195.517,731.783,262.3,932.2,1647.733,539.2,911.667,7294.967,919.783,1033.333,389.1,758.417,460.467,376.75,209.233,101.983,71.45,b'White',12.5 mA,b'OK Read',11:36:51
6C,3,64,150,45.85,36.667,40.35,32.783,42.883,30.15,25.967,48.767,129.817,96.267,140.917,81.033,221.65,246.633,568.033,901.617,598.85,199.75,b'IR',12.5 mA,b'OK Read',11:36:52
6C,3,64,150,858.383,201.633,43.133,35.767,29.017,25.85,15.233,29.6,114.55,78.967,107.85,73.35,199.033,215.267,185.45,121.733,54.25,24.367,b'UV',12.5 mA,b'OK Read',11:36:53
6C,3,64,150,94.85,212.317,744.317,283.167,968.783,1669.267,557.1,941.267,7340.783,949.117,1111.617,404.467,782.55,491.833,768.083,994.833,654.183,250.1,b'White IR',12.5 mA,b'OK Read',11:36:55
6C,3,64,150,823.6,363.55,755.45,286.133,962.467,1666.033,547.25,923.867,7308.333,932.583,1029.85,396.783,762.95,460.467,378.2,211.133,105.233,74.7,b'White UV',12.5 mA,b'OK Read',11:36:56
6C,3,64,150,803.05,200.1,54.25,47.683,51.717,35.533,31.35,55.733,133.65,103.783,123.517,88.017,224.667,249.483,573.883,907.333,609.7,204.633,b'UV IR',12.5 mA,b'OK Read',11:36:58
6C,3,64,150,776.183,365.067,770.75,302.533,991.483,1680.033,563.367,952.6,7312.15,959.65,1059.433,410.767,784.05,493.25,765.167,994.833,660.7,254.967,b'White UV IR',12.5 mA,b'OK Read',11:36:59
6C,3,64,150,128.05,401.733,1348.117,491.8,1841.683,3208.233,1043.45,1755.417,13917.9,1721.5,1892.7,690.883,1280.117,687.133,556.35,291.033,151.883,118.55,b'White',25 mA,b'OK Read',11:37:01
6C,3,64,150,61.65,50.4,54.25,49.183,69.383,42,43.883,79.233,147,126.35,175.7,98.5,250.3,285.117,976.9,1729.067,1237.85,412.5,b'IR',25 mA,b'OK Read',11:37:02
6C,3,64,150,1142.917,256.617,48.7,41.733,31.533,28,17.917,32.217,118.367,81.217,113.083,76.15,200.533,216.683,186.917,121.733,55.333,25.983,b'UV',25 mA,b'OK Read',11:37:03
6C,3,64,150,156.5,420.067,1362.017,512.667,1875.75,3226.533,1074.8,1804.183,13988.533,1769.633,1960.55,721.617,1331.383,755.55,1352.183,1902.15,1333.317,508.333,b'White IR',25 mA,b'OK Read',11:37:05
6C,3,64,150,1006.967,580.45,1352.283,497.767,1825.3,3197.45,1044.35,1750.2,13944.633,1718.5,1967.5,697.167,1283.133,689.983,557.817,291.033,155.133,121.8,b'White UV',25 mA,b'OK Read',11:37:06
6C,3,64,150,924.767,239.817,70.95,67.067,78.217,49.533,51.05,87.067,150.817,133.117,172.217,106.183,248.783,283.683,984.2,1736.667,1231.333,414.133,b'UV IR',25 mA,b'OK Read',11:37:08
6C,3,64,150,825.183,563.65,1355.067,521.617,1853.05,3224.383,1077.483,1807.667,14003.817,1766.633,2035.35,725.817,1332.9,756.983,1343.433,1896.45,1328.983,511.567,b'White UV IR',25 mA,b'OK Read',11:37:09
6C,3,64,150,210.25,760.7,2249.633,824.15,3279.717,5828.433,1891.65,3162.55,25178.217,3032.383,3470.533,1202.233,2180.283,1083.433,861.55,431.783,233.25,198.133,b'White',50 mA,b'OK Read',11:37:11
6C,3,64,150,90.1,76.383,80.7,77.5,117.317,64.617,77.917,135.833,181.367,180.5,219.183,129.933,298.55,347.85,1695.35,3178.5,2486.55,865.617,b'IR',50 mA,b'OK Read',11:37:12
6C,3,64,150,1312.067,297.867,54.25,46.2,35.317,30.15,20.6,35.7,116.467,84.233,90.467,78.933,200.533,215.267,185.45,121.733,57.5,27.617,b'UV',50 mA,b'OK Read',11:37:13
6C,3,64,150,230.8,641.55,1900.433,730.25,2723.433,4770.883,1598.767,2672.317,20622.933,2569.85,2983.45,1047.85,1902.833,1053.5,2240.017,3425.783,2624.333,1005.283,b'White IR',50 mA,b'OK Read',11:37:15
6C,3,64,150,1051.233,904.283,2163.367,804.767,3095.55,5576.433,1815.517,3033.667,24114.817,2897,3239.167,1158.933,2095.833,1046.383,836.717,416.567,227.833,193.267,b'White UV',50 mA,b'OK Read',11:37:16
6C,3,64,150,956.383,259.683,96,93.883,124.883,71.083,83.3,139.317,185.183,180.5,241.8,134.133,297.033,347.85,1655.917,3136.65,2520.183,875.367,b'UV IR',50 mA,b'OK Read',11:37:18
6C,3,64,150,697.133,760.7,1921.3,757.083,2747.4,4664.267,1569.217,2630.517,19798.167,2524.733,2861.667,1026.2,1842.533,1016.433,2137.8,3345.9,2649.283,1015.033,b'White UV IR',50 mA,b'OK Read',11:37:19
6C,3,64,150,237.117,933.3,2589.1,985.1,3838.533,6718,2188.117,3667.567,28416.183,3479.867,3933.267,1374.783,2457.717,1194.633,947.7,473.633,259.283,224.117,b'White',100 mA,b'OK Read',11:37:21
6C,3,64,150,132.783,119.15,125.217,123.7,201.833,101.233,135.25,229.883,240.55,269.25,358.367,179.533,378.45,446.2,2632.833,5095.883,4957.917,1872.517,b'IR',100 mA,b'OK Read',11:37:22
6C,3,64,150,1658.267,348.267,57.033,52.167,37.85,32.317,21.5,34.833,120.283,81.983,113.083,79.633,202.05,220.967,186.917,123.633,55.333,27.617,b'UV',100 mA,b'OK Read',11:37:24
6C,3,64,150,251.35,603.367,1718.183,704.917,2449.7,4046.083,1417.833,2381.483,17026.033,2289.317,2611.167,947.95,1697.783,1016.433,3070.9,5288,5050.133,1989.45,b'White IR',100 mA,b'OK Read',11:37:25
6C,3,64,150,1163.467,1072.3,2507.017,944.867,3670.767,6412.15,2097.65,3516.067,27117.95,3343.733,3635.8,1319.6,2350.65,1151.867,912.65,460.317,252.783,219.25,b'White UV',100 mA,b'OK Read',11:37:27
6C,3,64,150,524.833,204.683,132.167,131.15,204.35,103.383,137.033,232.483,244.367,270.75,335.75,182.333,379.967,447.633,2609.467,5036.917,4935.133,1888.767,b'UV IR',100 mA,b'OK Read',11:37:28
6C,3,64,150,357.267,652.25,1771.05,736.217,2516.55,4021.317,1404.4,2365.817,16754.933,2278.05,2466.783,938.183,1675.167,995.05,2831.417,5103.483,5033.85,2015.433,b'White UV IR',100 mA,b'OK Read',11:37:29
6C,4,64,50,66.4,192.45,742.9,241.45,885.55,1631.6,521.3,856.8,7800.9,873.15,1085.5,370.95,737.3,427.65,350.45,182.6,87.9,63.35,b'White',12.5 mA,b'OK Read',11:37:37
6C,4,64,50,37.95,32.1,37.55,26.85,41.65,25.85,24.2,47,126,92.5,140.9,73.35,199.05,226.65,565.1,895.9,598.85,194.9,b'IR',12.5 mA,b'OK Read',11:37:38
6C,4,64,50,1133.45,238.3,45.9,35.75,30.25,25.85,16.1,31.35,114.55,81.2,109.6,75.45,203.55,218.1,184,119.85,55.35,24.35,b'UV',12.5 mA,b'OK Read',11:37:39
6C,4,64,50,94.85,229.15,809.7,281.65,957.45,1644.5,548.15,906.45,7548.9,929.55,1122.05,402.4,791.6,496.1,775.4,998.65,641.15,243.6,b'White IR',12.5 mA,b'OK Read',11:37:40
6C,4,64,50,872.6,375.75,776.3,259.3,889.3,1612.2,532.05,872.5,7629.05,893.45,1054.2,389.8,769,461.9,381.15,205.45,104.15,73.1,b'White UV',12.5 mA,b'OK Read',11:37:41
6C,4,64,50,844.15,215.4,54.25,49.2,53,35.55,32.25,54.85,120.3,103.8,114.8,85.9,217.1,239.5,578.25,918.75,582.6,194.9,b'UV IR',12.5 mA,b'OK Read',11:37:42
6C,4,64,50,829.9,380.35,797.2,277.2,923.35,1634.8,550.85,906.45,7543.15,922.8,1132.5,404.45,787.05,496.1,779.75,1004.35,634.65,243.6,b'White UV IR',12.5 mA,b'OK Read',11:37:42
6C,4,64,50,123.3,407.85,1394,447.1,1718.05,3127.45,1018.35,1669.2,14376.1,1656.1,2014.5,681.1,1289.15,697.1,565.1,285.3,149.7,116.95,b'White',25 mA,b'OK Read',11:37:44
6C,4,64,50,61.65,50.4,54.25,49.2,68.1,42,45.7,78.35,137.45,126.35,167,96.4,239.75,273.7,998.8,1769,1187.95,394.65,b'IR',25 mA,b'OK Read',11:37:45
6C,4,64,50,1256.75,284.1,50.1,40.25,34.05,29.1,18.8,31.35,103.1,78.95,99.15,73.35,190,205.3,175.25,114.15,55.35,24.35,b'UV',25 mA,b'OK Read',11:37:46
6C,4,64,50,151.75,439.9,1431.6,482.85,1786.2,3159.75,1056,1729.3,14313.1,1705.7,2077.1,710.45,1334.4,761.25,1384.3,1934.5,1285.6,487.2,b'White IR',25 mA,b'OK Read',11:37:47
6C,4,64,50,1308.9,701.1,1485.85,536.5,1827.8,3211.45,1045.25,1724.05,13923.65,1683.15,1983.15,691.6,1266.55,675.75,556.35,285.3,152.95,121.8,b'White UV',25 mA,b'OK Read',11:37:47
6C,4,64,50,1256.75,279.55,70.95,67.05,75.7,48.45,48.35,81,137.45,124.1,172.2,98.5,239.75,273.7,968.15,1729.05,1230.25,404.4,b'UV IR',25 mA,b'OK Read',11:37:48
6C,4,64,50,1014.9,655.3,1535.95,536.5,1914.85,3201.75,1072.1,1760.65,14095.45,1746.3,2035.35,718.85,1320.85,748.45,1340.5,1905.95,1321.4,496.95,b'White UV IR',25 mA,b'OK Read',11:37:49
6C,4,64,50,203.9,829.45,2404.05,800.3,3201.5,5725.05,1856.7,3035.4,25561.95,2939.85,3517.5,1182,2166.7,1082,867.4,422.3,227.85,190,b'White',50 mA,b'OK Read',11:37:51
6C,4,64,50,90.1,77.9,79.3,76,117.3,64.6,77.9,135.85,177.55,180.5,213.95,129.95,294,342.15,1743.55,3281.2,2441,828.25,b'IR',50 mA,b'OK Read',11:37:52
6C,4,64,50,1612.4,343.7,54.25,49.2,34.05,32.3,18.8,33.95,108.8,83.5,104.4,77.55,194.5,209.55,179.6,114.15,55.35,24.35,b'UV',50 mA,b'OK Read',11:37:52
6C,4,64,50,227.65,701.1,2057.65,715.35,2686.85,4681.5,1571.9,2573.05,20848.2,2502.15,2906.9,1033.2,1895.3,1056.35,2299.9,3532.3,2574.45,964.7,b'White IR',50 mA,b'OK Read',11:37:53
6C,4,64,50,1218.8,999,2341.45,782.4,3057.7,5476.3,1781.5,2907.4,24450.85,2818.05,3371.4,1142.15,2085.3,1047.8,841.1,410.85,224.55,185.15,b'White UV',50 mA,b'OK Read',11:37:54
6C,4,64,50,1043.35,279.55,100.15,98.35,128.65,74.3,83.3,141.05,177.55,185,219.2,136.2,294,346.4,1743.55,3281.2,2434.5,833.15,b'UV IR',50 mA,b'OK Read',11:37:55
6C,4,64,50,749.3,797.35,2020.1,710.9,2614.95,4552.25,1531.6,2505.15,20246.8,2439,2922.55,1010.15,1850.05,1034.95,2256.1,3492.35,2571.15,969.55,b'White UV IR',50 mA,b'OK Read',11:37:56
6C,4,64,50,232.4,962.35,2712.9,894.2,3644.3,6552.15,2125.4,3469.05,29198.95,3346,4008.1,1345.45,2460.75,1214.6,968.15,467.95,253.85,214.35,b'White',100 mA,b'OK Read',11:37:57
6C,4,64,50,137.55,123.75,129.4,129.65,208.15,106.6,139.7,235.1,234.85,279.75,365.3,184.4,379.95,453.35,2930.7,5615.15,4816.9,1758.85,b'IR',100 mA,b'OK Read',11:37:58
6C,4,64,50,1802.1,380.35,58.45,53.65,37.85,35.55,21.5,36.55,108.8,83.5,109.6,79.65,194.5,205.3,179.6,114.15,55.35,29.25,b'UV',100 mA,b'OK Read',11:37:59
6C,4,64,50,251.35,623.2,1807.2,666.15,2338.7,3941.65,1378.45,2259.6,17486.15,2208.85,2578.1,936.8,1714.35,1043.55,3368.8,5792.05,4934.05,1875.75,b'White IR',100 mA,b'OK Read',11:38:00
6C,4,64,50,1266.25,1136.45,2633.6,880.8,3496.7,6267.85,2036.75,3320.15,27887.35,3206.1,3825.4,1293.05,2356.7,1167.55,933.1,456.5,247.35,209.5,b'White UV',100 mA,b'OK Read',11:38:01
6C,4,64,50,535.9,215.4,137.75,134.15,211.9,106.6,139.7,237.7,240.55,279.75,334,186.5,379.95,453.35,2900.05,5575.2,4813.6,1763.7,b'UV IR',100 mA,b'OK Read',11:38:02
6C,4,64,50,360.4,646.15,1790.5,661.7,2312.2,3906.1,1365,2236.05,17337.25,2188.55,2645.95,930.5,1700.8,1034.95,3263.65,5672.25,4895,1885.5,b'White UV IR',100 mA,b'OK Read',11:38:02
6C,4,64,100,80.625,213.075,790.925,257.075,917.7,1623.5,532.025,880.325,7411.425,900.225,1088.125,386.65,759.925,457.6,376.75,202.575,102.525,70.65,b'White',12.5 mA,b'OK Read',11:38:04
6C,4,64,100,47.425,36.65,41.725,33.525,43.525,29.075,26.875,50.95,123.15,100.4,135.7,81.725,217.125,239.5,565.125,901.625,587.475,194.875,b'IR',12.5 mA,b'OK Read',11:38:05
6C,4,64,100,976.95,226.825,45.9,35.775,30.275,25.85,16.125,31.35,108.825,80.1,86.1,73.35,194.5,205.275,177.425,114.125,53.7,24.35,b'UV',12.5 mA,b'OK Read',11:38:06
6C,4,64,100,94.85,224.55,801.35,270.5,940.4,1638.025,548.15,906.45,7448.65,926.175,1075.075,401.325,782.55,491.825,768.825,995.775,637.9,243.6,b'White IR',12.5 mA,b'OK Read',11:38:07
6C,4,64,100,939,396.375,805.525,274.975,927.15,1633.2,537.4,886.85,7434.325,907,1043.775,392.95,759.925,457.6,376.75,205.425,104.15,73.075,b'White UV',12.5 mA,b'OK Read',11:38:08
6C,4,64,100,905.8,222.25,56.35,49.175,51.1,37.15,30.9,56.175,126,103.775,138.3,88.025,217.125,239.5,573.875,907.325,589.1,197.325,b'UV IR',12.5 mA,b'OK Read',11:38:08
6C,4,64,100,867.875,394.1,815.95,286.15,947.975,1644.5,552.175,911.675,7451.525,930.7,1122.05,406.575,782.55,491.825,771,995.775,639.55,246.05,b'White UV IR',12.5 mA,b'OK Read',11:38:09
6C,4,64,100,125.675,421.6,1429.5,460.5,1763.475,3143.6,1023.75,1679.675,14204.275,1666.225,2004.05,683.2,1284.65,692.825,560.725,288.175,149.725,114.5,b'White',25 mA,b'OK Read',11:38:11
6C,4,64,100,61.65,50.4,54.25,49.175,68.125,42,44.325,79.675,140.325,127.475,167,98.5,242,275.85,985.675,1743.325,1197.7,399.525,b'IR',25 mA,b'OK Read',11:38:12
6C,4,64,100,1304.175,288.7,50.075,44.7,32.175,29.075,17.475,33.95,111.675,82.35,104.375,75.45,194.5,207.425,177.425,116.975,53.7,26.8,b'UV',25 mA,b'OK Read',11:38:13
6C,4,64,100,154.125,446.8,1452.45,489.575,1810.775,3166.225,1056,1733.225,14250.1,1717,1993.6,713.6,1334.4,761.25,1371.175,1914.525,1295.35,492.075,b'White IR',25 mA,b'OK Read',11:38:13
6C,4,64,100,1161.9,639.25,1444.1,480.625,1765.375,3143.6,1027.775,1684.9,14181.375,1668.475,1930.975,690.525,1286.9,692.825,562.925,288.175,151.35,119.375,b'White UV',25 mA,b'OK Read',11:38:15
6C,4,64,100,1088.375,268.075,73.05,67.075,79.475,50.075,51.05,86.2,146.05,133.125,169.625,104.775,244.275,275.85,985.675,1743.325,1199.325,401.95,b'UV IR',25 mA,b'OK Read',11:38:16
6C,4,64,100,946.125,618.65,1464.975,505.225,1812.675,3167.85,1060.025,1735.825,14244.375,1718.125,1996.2,717.775,1336.65,761.25,1360.225,1908.825,1295.35,494.525,b'White UV IR',25 mA,b'OK Read',11:38:17
6C,4,64,100,203.925,822.55,2412.4,791.35,3176.925,5721.825,1855.375,3030.2,25596.325,2933.1,3517.5,1186.175,2184.8,1092.7,871.775,427.975,227.825,190.025,b'White',50 mA,b'OK Read',11:38:19
6C,4,64,100,90.1,75.6,81.375,78.25,117.325,64.625,77.925,134.525,174.7,180.5,216.575,128.875,291.75,342.15,1717.25,3221.3,2421.45,833.125,b'IR',50 mA,b'OK Read',11:38:20
6C,4,64,100,1588.7,341.4,56.35,49.175,35.95,32.3,20.15,35.275,111.675,83.475,86.1,78.6,194.5,207.425,177.425,116.975,55.325,26.8,b'UV',50 mA,b'OK Read',11:38:20
6C,4,64,100,227.625,698.825,2057.65,713.125,2677.4,4691.175,1571.9,2571.75,20914.075,2499.9,3011.275,1035.275,1904.35,1058.5,2271.425,3466.675,2564.65,972,b'White IR',50 mA,b'OK Read',11:38:21
6C,4,64,100,1211.7,994.4,2343.55,777.95,3046.35,5476.275,1781.475,2906.1,24505.25,2815.775,3277.425,1146.35,2103.375,1058.5,843.3,416.575,222.95,187.575,b'White UV',50 mA,b'OK Read',11:38:23
6C,4,64,100,1040.95,279.525,98.075,96.125,126.775,72.7,83.3,141.05,180.425,185,237.45,135.175,294.025,342.15,1710.675,3212.75,2426.35,838,b'UV IR',50 mA,b'OK Read',11:38:24
6C,4,64,100,744.55,795.075,2018,706.4,2605.475,4555.475,1531.6,2503.825,20315.55,2436.725,2930.375,1013.275,1861.375,1039.25,2216.65,3423.875,2556.525,972,b'White UV IR',50 mA,b'OK Read',11:38:25
6C,4,64,100,232.375,966.9,2727.525,900.9,3638.6,6563.45,2128.1,3471.65,29282,3346,4052.425,1353.825,2485.6,1227.425,974.725,473.625,255.5,216.8,b'White',100 mA,b'OK Read',11:38:27
6C,4,64,100,135.15,121.425,127.3,125.175,204.35,103.375,135.7,231.175,234.825,275.25,357.5,182.325,375.45,444.775,2799.3,5344.1,4764.8,1778.325,b'IR',100 mA,b'OK Read',11:38:28
6C,4,64,100,1799.75,380.35,60.525,53.65,37.85,33.925,21.5,36.575,114.55,84.6,88.725,80.675,194.5,207.425,179.6,116.975,56.95,26.8,b'UV',100 mA,b'OK Read',11:38:29
6C,4,64,100,248.975,623.225,1805.125,661.7,2331.125,3943.25,1375.75,2256.975,17529.1,2206.6,2690.325,937.825,1716.625,1039.25,3241.75,5521.025,4873.825,1892.825,b'White IR',100 mA,b'OK Read',11:38:30
6C,4,64,100,1259.125,1131.875,2633.6,880.775,3483.45,6267.825,2036.75,3321.45,27958.95,3203.85,3864.55,1300.375,2379.3,1182.525,939.675,459.375,248.975,209.5,b'White UV',100 mA,b'OK Read',11:38:31
6C,4,64,100,533.525,213.075,133.55,131.9,208.125,105,138.375,233.8,234.825,276.4,357.5,184.425,375.45,442.65,2766.45,5304.175,4756.675,1783.2,b'UV IR',100 mA,b'OK Read',11:38:32
6C,4,64,100,355.675,641.55,1790.525,657.225,2302.75,3902.85,1362.3,2233.45,17368.725,2182.9,2559.85,930.5,1703.05,1028.55,3097.2,5381.2,4825.025,1905,b'White UV IR',100 mA,b'OK Read',11:38:33
6C,4,64,150,80.617,212.317,788.833,257.833,913.283,1620.8,530.233,877.717,7417.15,898.733,1090.733,387.7,761.433,460.467,376.75,205.433,103.067,69.833,b'White',12.5 mA,b'OK Read',11:38:35
6C,4,64,150,47.417,38.183,40.35,34.283,42.883,30.15,26.867,51.367,122.183,100.783,132.217,82.433,217.117,239.5,563.65,897.817,586.917,196.517,b'IR',12.5 mA,b'OK Read',11:38:36
6C,4,64,150,970.617,226.067,45.917,37.25,30.267,26.917,16.117,31.35,110.733,80.467,102.633,74.05,194.5,208.133,178.15,116.033,54.25,24.367,b'UV',12.5 mA,b'OK Read',11:38:37
6C,4,64,150,94.85,224.55,798.567,271.233,937.25,1636.967,548.15,905.567,7459.15,925.8,1127.267,402.383,785.567,493.25,771.017,994.833,637.917,243.6,b'White IR',12.5 mA,b'OK Read',11:38:39
6C,4,64,150,935.833,397.15,802.75,272.733,922.1,1631.583,536.5,884.683,7440.067,905.5,1092.483,393.3,762.95,460.467,378.2,205.433,105.233,73.083,b'White UV',12.5 mA,b'OK Read',11:38:40
6C,4,64,150,897.9,221.483,57.033,49.183,51.717,36.617,31.35,56.6,126,104.533,133.95,88.017,218.633,240.917,573.883,907.333,589.083,198.133,b'UV IR',12.5 mA,b'OK Read',11:38:42
6C,4,64,150,863.117,392.567,812.483,284.65,943.55,1643.417,552.633,909.933,7464.883,928.817,1078.567,407.267,787.067,493.25,771.017,994.833,637.917,246.85,b'White UV IR',12.5 mA,b'OK Read',11:38:43
6C,4,64,150,126.467,418.533,1423.233,459.017,1754.65,3136.067,1021.067,1676.183,14211.917,1663.6,1934.45,683.9,1289.167,694.25,563.65,289.133,149.717,115.3,b'White',25 mA,b'OK Read',11:38:45
6C,4,64,150,61.65,51.933,54.25,49.183,69.383,42,43.883,79.233,141.283,128.6,168.75,98.5,244.267,276.567,981.283,1734.767,1194.45,401.133,b'IR',25 mA,b'OK Read',11:38:46
6C,4,64,150,1299.417,288.7,51.483,43.217,32.8,30.15,17.917,33.083,110.733,81.983,86.983,76.85,196.017,208.133,178.15,116.033,55.333,25.983,b'UV',25 mA,b'OK Read',11:38:48
6C,4,64,150,154.917,444.5,1448.283,487.333,1803.85,3159.767,1053.3,1729.3,14253.917,1714.733,1997.083,713.233,1337.417,764.117,1365.333,1905.967,1293.183,492.083,b'White IR',25 mA,b'OK Read',11:38:49
6C,4,64,150,1158.733,638.5,1442.717,479.883,1759.7,3140.383,1026.433,1681.4,14173.733,1665.85,1932.717,690.883,1289.167,695.683,563.65,289.133,151.883,118.55,b'White UV',25 mA,b'OK Read',11:38:50
6C,4,64,150,1084.433,268.833,72.35,68.55,79.467,50.617,50.15,86.2,145.1,133.117,170.483,105.483,245.767,276.567,981.283,1734.767,1197.717,402.767,b'UV IR',25 mA,b'OK Read',11:38:52
6C,4,64,150,937.417,611,1453.85,499.25,1795.017,3155.45,1055.1,1730.167,14252,1711.733,2071.883,718.133,1338.917,764.117,1355.117,1900.25,1291.017,495.333,b'White UV IR',25 mA,b'OK Read',11:38:53
6C,4,64,150,205.5,812.633,2401.283,783.917,3153.583,5708.9,1852.233,3023.217,25689.883,2930.85,3428.783,1188.967,2198.367,1101.967,876.15,429.883,228.917,191.633,b'White',50 mA,b'OK Read',11:38:55
6C,4,64,150,90.1,76.383,80.7,77.5,117.317,64.617,77.917,134.1,175.65,181.25,215.717,129.233,292.517,340.717,1693.883,3182.317,2411.7,836.383,b'IR',50 mA,b'OK Read',11:38:56
6C,4,64,150,1574.483,340.633,55.65,49.183,36.583,32.317,20.6,35.7,112.633,84.233,86.983,78.933,196.017,208.133,178.15,116.033,55.333,27.617,b'UV',50 mA,b'OK Read',11:38:58
6C,4,64,150,227.633,693.483,2047.9,709.4,2660.367,4681.483,1571,2569.567,20964.667,2496.15,2922.55,1038.067,1913.4,1062.05,2254.633,3427.683,2552.733,974.433,b'White IR',50 mA,b'OK Read',11:38:59
6C,4,64,150,1206.15,991.35,2340.067,777.95,3032.483,5473.05,1779.683,2904.8,24569.2,2814.283,3399.217,1149.15,2113.933,1063.483,848.4,416.567,223.483,186.767,b'White UV',50 mA,b'OK Read',11:39:01
6C,4,64,150,1033.85,279.533,97.383,95.383,126.15,72.15,83.3,140.183,177.55,185.017,238.333,135.517,294.017,340.717,1686.583,3172.8,2414.95,841.25,b'UV IR',50 mA,b'OK Read',11:39:02
6C,4,64,150,741.4,791.25,2010.333,703.433,2592.25,4549.033,1529.8,2499.033,20370.917,2432.967,2950.383,1015.717,1868.167,1040.667,2190.367,3383.933,2546.217,976.05,b'White UV IR',50 mA,b'OK Read',11:39:03
6C,4,64,150,232.383,957.75,2718.483,897.167,3620.317,6550,2125.417,3468.167,29332.6,3343.733,3919.35,1358.017,2501.433,1235.983,978.367,475.533,254.95,216,b'White',100 mA,b'OK Read',11:39:05
6C,4,64,150,134.367,119.15,126.6,123.7,201.833,101.233,134.35,229,231.017,273.75,351.4,180.933,372.433,436.233,2714.6,5185.283,4721.4,1788.067,b'IR',100 mA,b'OK Read',11:39:06
6C,4,64,150,1779.983,380.35,59.817,53.65,39.1,34.467,21.5,37.45,112.633,84.983,106.117,81.033,196.017,209.567,179.617,116.033,56.417,27.617,b'UV',100 mA,b'OK Read',11:39:08
6C,4,64,150,248.183,615.583,1791.917,655.733,2310.95,3944.85,1373.05,2250.867,17604.517,2199.833,2588.55,937.483,1721.9,1037.817,3158.517,5371.7,4825.55,1901.75,b'White IR',100 mA,b'OK Read',11:39:09
